site_code,collection_period,axis1,axis2,centroid_dist
PL,2017-11-01,1.0588753202317946,-0.23754346876912372,0.454844580832703
PL,2017-12-01,0.1667465324199469,-0.3892543068223764,0.9675984043757611
PL,2018-02-01,0.6744472996025004,-0.146333340666128,0.4329032511311342
PL,2018-03-01,0.714277473223322,0.4956070571329522,0.368573722661658
PL,2018-04-01,0.7808683522918174,0.4737419778373308,0.3138875934603645
PL,2018-05-01,1.2968982180844204,0.792393036301363,0.6946349545721618
PL,2018-06-01,1.329251088172533,0.6017399017904548,0.5634334066970125
PL,2018-08-01,1.1251734939521165,-0.09155572737241878,0.34840335133109146
PL,2018-10-01,1.2425040614032572,-0.08561060936024971,0.4201337152691838
PL,2019-03-01,1.3157297406585942,0.15419347232511335,0.3841620711977916
PL,2019-10-01,1.37144634736457,0.2646023035698395,0.44191014270487095
PL,2020-01-01,1.2611576909486082,0.7408836579826694,0.6320539325960658
PL,2020-06-01,1.2881096403358,0.7402778510111346,0.6458966955173745
PL,2020-09-01,0.8670225049839595,0.2943089256323328,0.11591984696187123
PL,2020-11-01,-0.6321240366485461,-0.3667475080161251,1.6657654748968775
SF,2017-03-01,-0.3554985506847454,0.6528804533685438,0.8412112024276159
SF,2017-09-01,-0.4552409370172535,-0.6123581137688344,0.4321119607176307
SF,2017-11-01,-0.46051061957816375,0.49664579377827817,0.6772115040319658
SF,2017-12-01,-0.5015440896736634,0.15200693634062612,0.3339969452194782
SF,2018-02-01,0.06163509940730201,-0.5716364963849943,0.6600342819392949
SF,2018-04-01,-0.568009752374345,0.040110766051387636,0.24139329882031685
SF,2018-05-01,-0.3191273439748951,0.3387822321609352,0.5407600238967878
SF,2018-06-01,-0.6342270400381225,-0.07939806087417896,0.19283538967640193
SF,2018-07-01,-0.1327898434160814,-0.5939093410972731,0.5335091672190049
SF,2018-09-01,-0.5620246008926529,-0.11704450188050756,0.11176491040341566
SF,2019-04-01,-0.6311003132117214,-0.6344647335720406,0.4816969432225958
SF,2019-10-01,-0.29763585475837123,-1.5677013490240497,1.3978721835288537
SF,2020-01-01,-0.6140729134167643,-0.21746145419051238,0.14871986055508227
SF,2020-06-01,-0.5866844437725713,-1.2173412250282183,1.0433851655375146
SF,2020-09-01,-0.7391087791010835,0.6586847831108172,0.8812708693109285
SF,2020-11-01,-0.724372898070169,0.3842211427533176,0.6193580580175732
TR,2017-04-01,-0.680226016799884,0.6286968840423045,0.4397743613310335
TR,2017-10-01,-0.5872753376469414,0.4946513330651414,0.3618375097702775
TR,2017-11-01,-0.5611669620620978,0.3104279416262071,0.43194024685991717
TR,2017-12-01,-0.5224576776482113,0.6986368500201485,0.2976735973134044
TR,2018-02-01,-0.7584987819393013,0.8129431115986775,0.5589996054029642
TR,2018-04-01,-0.5204985605305169,1.0915948612793036,0.5646796844843832
TR,2018-06-01,-0.5030038030154531,0.5258330428663167,0.2721749310139051
TR,2018-07-01,0.22067911984216487,0.5335662763913306,0.46687835625781254
TR,2018-09-01,0.4848476201342615,0.9981135624452165,0.8277994848600442
TR,2019-10-01,0.5492174334866827,1.0037969415691756,0.8873746661536442
TR,2020-01-01,-0.45217148472503255,0.6277572400722293,0.2125540613084039
TR,2020-06-01,-0.09611988753510675,0.4507088855469373,0.20880566646839754
TR,2020-09-01,-0.22146159507322746,0.3483980386886589,0.25312820582165596
TR,2020-11-01,0.269363389878428,-0.11470292784280771,0.8790243407416
WM,2017-10-01,-0.44805997232296296,-0.06404781725012292,0.860705266771449
WM,2017-11-01,-0.21563375952961886,0.32901813828903764,0.5503554085751471
WM,2017-12-01,0.3643168776856379,0.17614694926366092,0.12367452398995571
WM,2018-02-01,1.1162344439333167,0.6971006583904011,0.8793253587602942
WM,2018-03-01,0.5386330237886044,0.23201848558491556,0.21465463109451857
WM,2018-04-01,0.9658258627369062,0.33110278274351157,0.6330719033214276
WM,2018-05-01,1.0402631382757794,0.31631267053694484,0.7068266090910468
WM,2018-06-01,1.2324824550057383,0.06808860842472839,0.9271956638336981
WM,2018-09-01,0.7433202150923534,0.2355203880375895,0.41402920923504327
WM,2019-03-01,1.2606963624105183,0.20229832231990488,0.9316890540758549
WM,2019-10-01,1.2116095811954795,0.028233745055681846,0.9178027304157416
WM,2020-01-01,-0.8143073712444416,0.4839352005386957,1.1633207185151835
WM,2020-06-01,-0.5552469741661377,0.30571844011804716,0.8890293801431535
WM,2020-09-01,-0.7016333833333153,0.45971547733186696,1.048229434553579
WM,2020-11-01,-0.7325646245503458,0.6385262557156364,1.1199645930113404
